InvoiceNo,InvoiceDate,ProductNo,Quantity,Unit,ProductName,PackSize,ChemicalName
52,2015-05-01 00:00:00,175,1,stp,Pantocid 20,10 tab * 10 stp * box,Pantoprazole
52,2015-05-01 00:00:00,354,2,pcs,Urgo Plaster Transparent,100 pcs * box,Plaster
55,2015-05-01 00:00:00,174,1,stp,Zosec,10 cap * 10 stp * box,Omeprazole
55,2015-05-01 00:00:00,174,1,stp,Zosec,10 cap * 10 stp * box,Omeprazole
36,2015-05-01 00:00:00,98,2,stp,Losar 25,10 tab * 10 stp * box,Losartan Potassium
37,2015-05-01 00:00:00,433,1,bot,???????? ????????????? ??????????,10 bot * pack,Myanmar Hypertension
37,2015-05-01 00:00:00,220,2,tab,Vicks,105 tab * bot,Cough Tablet
38,2015-05-01 00:00:00,435,2,bot,??????????(????????) ????????,12 bot * dz,Myanmar Balm
38,2015-05-01 00:00:00,375,2,pack,Tiger Balm Plaster Cool 10cm x 14cm,3 sheet * 12 pack * box,Plaster
38,2015-05-01 00:00:00,214,1,stp,Decolgen Cold and Flu,10 tab * 10 stp * box,Paracetamol
38,2015-05-01 00:00:00,220,24,tab,Vicks,105 tab * bot,Cough Tablet
38,2015-05-01 00:00:00,256,1,stp,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
38,2015-05-01 00:00:00,99,1,stp,Losar 50,10 tab * 10 stp * box,Losartan Potassium
38,2015-05-01 00:00:00,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
39,2015-05-01 00:00:00,22,2,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
39,2015-05-01 00:00:00,655,2,pcs,Wound Plast,100 pcs * box,Plaster
39,2015-05-01 00:00:00,232,3,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
39,2015-05-01 00:00:00,220,2,tab,Vicks,105 tab * bot,Cough Tablet
39,2015-05-01 00:00:00,374,1,stp,Obelit,10 cap * stp,Orlistat
39,2015-05-01 00:00:00,173,2,stp,Omez,10 cap * 10 stp * box,Omeprazole
40,2015-05-01 00:00:00,173,1,stp,Omez,10 cap * 10 stp * box,Omeprazole
40,2015-05-01 00:00:00,655,1,pcs,Wound Plast,100 pcs * box,Plaster
40,2015-05-01 00:00:00,307,1,stp,Siloxogene,10 tab * 30 stp * box,Aluminium Hydroxide
41,2015-05-01 00:00:00,435,1,bot,??????????(????????) ????????,12 bot * dz,Myanmar Balm
42,2015-05-01 00:00:00,267,1,stp,Dramamine ????,10 tab * 10 stp * box,Dimenhydrinate
44,2015-05-01 00:00:00,266,1,stp,Stugeron,10 tab * 25 stp * box,Cinnarizine
44,2015-05-01 00:00:00,359,1,box,Shudi Plaster,10 pcs * box,Plaster
45,2015-05-01 00:00:00,258,2,stp,Gofen ,10 cap * 5 stp * box,Ibuprofen 400
47,2015-05-01 00:00:00,232,1,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
47,2015-05-01 00:00:00,205,1,stp,Sofkof,10 cap * 10 stp * box,Cough tablet with Chlopheniramine 
47,2015-05-01 00:00:00,549,1,sac,Mybacin Pack,70 sac * pack,Lozenges
48,2015-05-01 00:00:00,420,1,bot,????? ?????????? ?????????,12 bot * pack,Myanmar Heart Supplement
50,2015-05-01 00:00:00,262,1,stp,Avamigran,10 tab * stp,Ergotamine Tartrate 1mg & Caffeine 100mg
50,2015-05-01 00:00:00,310,166,tab,MOM 1000's Thai,1000 tab * bot,Milk of Magnesia
50,2015-05-01 00:00:00,548,5,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
50,2015-05-01 00:00:00,606,3,Vial,Dexacort inj,24 Vial * box,Dexamethasone
50,2015-05-01 00:00:00,327,16,pcs,5 cc (Hanako) Syringe,100 pcs * box,Syringe
50,2015-05-01 00:00:00,90,1,stp,Cardiopril 5,10 tab * 10 stp * box,Ramipril
50,2015-05-01 00:00:00,369,5,sac,ORS MPF Blue,50 sac * box,ORS
51,2015-05-01 00:00:00,409,1,pack,????????? ???????????,20 sac * pack,Myanmar Analgesic
51,2015-05-01 00:00:00,295,1,stp,Dolfenal 500,4 tab * 25 stp * box,Mefenamic Acid
51,2015-05-01 00:00:00,3,1,box,Eposoft,10 cap * 3 stp * box,Evening Primrose Oil
51,2015-05-01 00:00:00,110,2,stp,Zeter,10 tab * 10 stp * box,Clopidogrel
51,2015-05-01 00:00:00,379,1,bot,?????? ???????,6 bot * 2 pack * dz,Balm
51,2015-05-01 00:00:00,5,1,bot,Vita-Kid,60 tab * bot,Multivitamins and Minerals
53,2015-05-01 00:00:00,101,1,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
54,2015-05-01 00:00:00,393,2,sac,????????????? ??????????? ???????,10 sac * pack,Myanmar Cough Medicine
56,2015-05-01 00:00:00,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
57,2015-05-01 00:00:00,24,2,stp,Stamlo 5,10 tab * 10 stp * box,Amlodipine
58,2015-05-01 00:00:00,359,4,box,Shudi Plaster,10 pcs * box,Plaster
59,2015-05-01 00:00:00,60,1,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
59,2015-05-01 00:00:00,261,1,tab,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
60,2015-05-01 00:00:00,492,1,bot,Chericof Sus,bot,Cough Syrup
60,2015-05-01 00:00:00,309,1,stp,Kremil S pink,4 tab * 25 stp * box,Aluminium Hydroxide and Simethicone
61,2015-05-01 00:00:00,326,5,pcs,3 cc (JY) Syringe,120 pcs * box,Syringe
61,2015-05-01 00:00:00,622,1,stp,Panagesic inj,5 amp * stp,Diclfenac 
61,2015-05-01 00:00:00,616,1,box,Gentamycin Inj(FBC),10 amp * box,Gentamycin
61,2015-05-01 00:00:00,490,1,pcs,Cotton Pack AB,25 pcs * pack,Cotton
62,2015-05-01 00:00:00,521,3,bot,Caldryl ,bot,cream
62,2015-05-01 00:00:00,654,2,tube,Fluocinonide Cream,tube,Fluocinonide
64,2015-05-01 00:00:00,170,10,tab,Ribovit,100 tab * bot,Riboflavin
64,2015-05-01 00:00:00,239,1,stp,Brucillin 250,10 cap * 10 stp * box,Ampicillin
64,2015-05-01 00:00:00,365,1,roll,"2"" Bandage Pyae Wa",10 roll * pack,Bandage
64,2015-05-01 00:00:00,655,2,pcs,Wound Plast,100 pcs * box,Plaster
65,2015-05-01 00:00:00,80,10,tab,Coveram 10/5,30 tab * bot,Perindopril / Amlodipine
67,2015-06-01 00:00:00,133,1,stp,Aldactone Pfizer,10 tab * 10 stp * box,Spironolactone
67,2015-06-01 00:00:00,220,1,tab,Vicks,105 tab * bot,Cough Tablet
68,2015-06-01 00:00:00,21,5,cap,Optica,30 cap * bot,Eye
68,2015-06-01 00:00:00,16,1,stp,Nutrivita ,10 cap * 5 stp * box,Multivitamins and Minerals
68,2015-06-01 00:00:00,388,1,bot,????????? ?????? ???,6 bot * 2 pack * dz,Myanmar Digestive
70,2015-06-01 00:00:00,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
71,2015-06-01 00:00:00,445,1,bot,?????????,12 bot * dz,Myanmar Balm
71,2015-06-01 00:00:00,655,2,pcs,Wound Plast,100 pcs * box,Plaster
73,2015-06-01 00:00:00,75,10,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
74,2015-06-01 00:00:00,75,12,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
74,2015-06-01 00:00:00,655,2,pcs,Wound Plast,100 pcs * box,Plaster
76,2015-06-01 00:00:00,280,4,sac,Bioflor,10 sac * box,Saccharomyces boulardii
76,2015-06-01 00:00:00,173,1,stp,Omez,10 cap * 10 stp * box,Omeprazole
76,2015-06-01 00:00:00,655,1,pcs,Wound Plast,100 pcs * box,Plaster
76,2015-06-01 00:00:00,101,1,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
76,2015-06-01 00:00:00,157,1,stp,Princi-B Fort,10 tab * 30 stp * box,"B1, B6, B12"
76,2015-06-01 00:00:00,591,1,sheet,Counter Plaster,100 sheet * box,Plaster
77,2015-06-01 00:00:00,320,1,bot,SawPalmetto,60 tab * bot,Saw Palmetto berries
77,2015-06-01 00:00:00,534,1,bot,Pen V POL,100 tab * bot,Pencillin V
77,2015-06-01 00:00:00,578,1,tube,Sunlife Green,tube,Multivitamins
77,2015-06-01 00:00:00,154,1,stp,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
77,2015-06-01 00:00:00,144,4,stp,Glypride 1,10 tab * 5 stp * box,Glimipride
79,2015-06-01 00:00:00,14,1,box,Livolin Forte,10 cap * 3 stp * box,Liver Protect
79,2015-06-01 00:00:00,14,1,box,Livolin Forte,10 cap * 3 stp * box,Liver Protect
79,2015-06-01 00:00:00,11,2,stp,LivUp,30 tab * 5 stp * box,Liver Protect
79,2015-06-01 00:00:00,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
80,2015-06-01 00:00:00,108,1,stp,Coralan 5,14 tab * 4 stp * box,Ivabradine
80,2015-06-01 00:00:00,155,1,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
80,2015-06-01 00:00:00,90,1,stp,Cardiopril 5,10 tab * 10 stp * box,Ramipril
80,2015-06-01 00:00:00,511,1,stp,Frusemide (Lasix),10 tab * stp,Furosemide
80,2015-06-01 00:00:00,110,1,stp,Zeter,10 tab * 10 stp * box,Clopidogrel
80,2015-06-01 00:00:00,86,1,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
80,2015-06-01 00:00:00,533,1,stp,Aldactone Red 15's,15 tab * stp,Spironolactone
81,2015-06-01 00:00:00,583,1,Kit,Besure Test Kit,40 Kit * box,Test Kit
81,2015-06-01 00:00:00,273,1,stp,Belax ,10 tab * 10 stp * box,Bisacodyl
81,2015-06-01 00:00:00,17,3,stp,Vitacap,10 cap * 5 stp * box,Multivitamins and Minerals
81,2015-06-01 00:00:00,499,1,bot,Woods' Mucolytic,bot,Cough Syrup
81,2015-06-01 00:00:00,162,1,bot,Cevit Pol,100 tab * bot,ascorbic acid
81,2015-06-01 00:00:00,189,1,stp,Azith 250,10 tab * 10 stp * box,Azithromycin
81,2015-06-01 00:00:00,476,3,tube,Voltex Kool,12 tube * pack,cream
82,2015-06-01 00:00:00,217,1,stp,Mixagrip,4 tab * 25 stp * box,Paracetamol
82,2015-06-01 00:00:00,549,1,sac,Mybacin Pack,70 sac * pack,Lozenges
82,2015-06-01 00:00:00,460,1,bot,????????? ?????????????,12 bot * dz,Myanmar Balm
82,2015-06-01 00:00:00,355,1,stp,Strepsil Cool,6 tab * 4 stp * box,Lozenges
82,2015-06-01 00:00:00,587,3,stp,Jets,4 tab * stp,Paracetamol
82,2015-06-01 00:00:00,483,1,tube,TEO Bpi,tube,Tetracycline
83,2015-06-01 00:00:00,3,1,box,Eposoft,10 cap * 3 stp * box,Evening Primrose Oil
83,2015-06-01 00:00:00,453,1,bot,??????????? ????????????(??????),12 bot * dz,Myanmar anti-Inflammatory
84,2015-06-01 00:00:00,685,1,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
85,2015-06-01 00:00:00,360,3,stp,Degirol,4 tab * 25 stp * box,Lozenges
85,2015-06-01 00:00:00,308,1,stp,Kremil S,20 tab * 5 stp * box,Aluminium Hydroxide
85,2015-06-01 00:00:00,543,50,tab,Cevit Masa,1000 tab * bot,Cevit Sweet
85,2015-06-01 00:00:00,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
85,2015-06-01 00:00:00,414,1,bot,??????? ????????????????????? ??????,10 bot * pack,Myanmar Balm
85,2015-06-01 00:00:00,236,1,stp,Brumox 500,10 cap * 10 stp * box,Amoxicillin
85,2015-06-01 00:00:00,549,1,sac,Mybacin Pack,70 sac * pack,Lozenges
72,2015-06-01 00:00:00,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
75,2015-06-01 00:00:00,363,1,bot,Spirit 680ml Glass Bot MPF,12 bot * box,Spirit
78,2015-06-01 00:00:00,409,2,sac,????????? ???????????,20 sac * pack,Myanmar Analgesic
66,2015-06-01 00:00:00,57,1,tab,Enervon-C 100's,100 tab * bot,B complex with C
66,2015-06-01 00:00:00,220,2,tab,Vicks,105 tab * bot,Cough Tablet
69,2015-06-01 00:00:00,359,1,box,Shudi Plaster,10 pcs * box,Plaster
86,2015-07-01 00:00:00,476,3,tube,Voltex Kool,12 tube * pack,cream
86,2015-07-01 00:00:00,487,75,cap,Tung Hai Fish Oil ,500 cap * pack,Fish Oil
89,2015-07-01 00:00:00,378,1,bot,Tiger Balm Warm 30gm,12 bot * box,Balm
89,2015-07-01 00:00:00,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
89,2015-07-01 00:00:00,220,1,tab,Vicks,105 tab * bot,Cough Tablet
92,2015-07-01 00:00:00,597,6,pcs,Neobun ,10 pcs * 25 pack * box,Plaster
87,2015-07-01 00:00:00,375,2,pack,Tiger Balm Plaster Cool 10cm x 14cm,3 sheet * 12 pack * box,Plaster
87,2015-07-01 00:00:00,220,4,tab,Vicks,105 tab * bot,Cough Tablet
88,2015-07-01 00:00:00,590,1,sheet,Lion Plaster,10 sheet * pack,Plaster
90,2015-07-01 00:00:00,315,1,bot,Brand's Chicken 42ml,6 bot * box,Chicken Extract Syp
91,2015-07-01 00:00:00,210,2,stp,Solmux Cap,4 cap * 25 stp * box,Carbocisteine 500 mg
93,2015-09-01 00:00:00,687,2,pack,Plastic Gloves (Pearl),50 pcs * pack,Gloves
93,2015-09-01 00:00:00,259,1,stp,Paracap,10 tab * 10 stp * box,Paracetamol
93,2015-09-01 00:00:00,148,1,box,Metformin denk 500,10 tab * 10 stp * box,Metformin 
93,2015-09-01 00:00:00,21,1,bot,Optica,30 cap * bot,Eye
93,2015-09-01 00:00:00,84,6,stp,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
93,2015-09-01 00:00:00,295,1,tab,Dolfenal 500,4 tab * 25 stp * box,Mefenamic Acid
93,2015-09-01 00:00:00,361,1,stp,Oramol,10 tab * 10 stp * box,Paracetamol
93,2015-09-01 00:00:00,352,6,pcs,Hansaplast Elastic,100 pcs * box,Plaster
93,2015-09-01 00:00:00,360,1,stp,Degirol,4 tab * 25 stp * box,Lozenges
93,2015-09-01 00:00:00,293,1,stp,Nuberol,10 tab * 10 stp * box,Orphenadrine and Paracetamol
93,2015-09-01 00:00:00,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
93,2015-09-01 00:00:00,453,1,bot,??????????? ????????????(??????),12 bot * dz,Myanmar anti-Inflammatory
93,2015-09-01 00:00:00,450,1,bot,??????,12 bot * dz,Myanmar Supplement
93,2015-09-01 00:00:00,57,11,tab,Enervon-C 100's,100 tab * bot,B complex with C
93,2015-09-01 00:00:00,57,4,tab,Enervon-C 100's,100 tab * bot,B complex with C
93,2015-09-01 00:00:00,122,2,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
93,2015-09-01 00:00:00,122,1,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
93,2015-09-01 00:00:00,433,1,bot,???????? ????????????? ??????????,10 bot * pack,Myanmar Hypertension
93,2015-09-01 00:00:00,551,1,bot,??????? ???????????,12 bot * dz,Myanmar Luxative
93,2015-09-01 00:00:00,359,3,pcs,Shudi Plaster,10 pcs * box,Plaster
93,2015-09-01 00:00:00,548,2,tab,Vertinil,10 tab * 20 stp * box,Cinnarizine
93,2015-09-01 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
93,2015-09-01 00:00:00,639,1,stp,Omzol,10 cap * 10 stp * box,Omeprazole
93,2015-09-01 00:00:00,551,2,bot,??????? ???????????,12 bot * dz,Myanmar Luxative
93,2015-09-01 00:00:00,232,2,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
93,2015-09-01 00:00:00,122,1,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
93,2015-09-01 00:00:00,210,1,stp,Solmux Cap,4 cap * 25 stp * box,Carbocisteine 500 mg
93,2015-09-01 00:00:00,149,1,stp,Metformin denk 850,15 tab * 8 stp * box,Metformin 
93,2015-09-01 00:00:00,447,2,sac,???????? ????,12 sac * pack,Myanmar anti-Inflammatory
93,2015-09-01 00:00:00,685,1,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
93,2015-09-01 00:00:00,685,1,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
93,2015-09-01 00:00:00,60,1,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
93,2015-09-01 00:00:00,164,20,tab,Burmeton pol,100 tab * bot,Chlorphenamine Maleate
93,2015-09-01 00:00:00,207,2,stp,De-tussin,10 tab * 10 stp * box,Cough Tablet
93,2015-09-01 00:00:00,492,1,bot,Chericof Sus,bot,Cough Syrup
93,2015-09-01 00:00:00,587,2,stp,Jets,4 tab * stp,Paracetamol
93,2015-09-01 00:00:00,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
93,2015-09-01 00:00:00,80,10,tab,Coveram 10/5,30 tab * bot,Perindopril / Amlodipine
93,2015-09-01 00:00:00,98,1,stp,Losar 25,10 tab * 10 stp * box,Losartan Potassium
93,2015-09-01 00:00:00,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
93,2015-09-01 00:00:00,220,1,tab,Vicks,105 tab * bot,Cough Tablet
93,2015-09-01 00:00:00,185,1,stp,Enzyplex,4 tab * 25 stp * box,Digestive Enzyme
93,2015-09-01 00:00:00,301,1,stp,Cetrine,10 tab * 10 stp * box,Cetrizine
93,2015-09-01 00:00:00,23,1,stp,Amlosun 10,10 tab * 10 stp * box,Amlodipine
93,2015-09-01 00:00:00,655,5,pcs,Wound Plast,100 pcs * box,Plaster
93,2015-09-01 00:00:00,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
93,2015-09-01 00:00:00,655,1,pcs,Wound Plast,100 pcs * box,Plaster
93,2015-09-01 00:00:00,330,2,bot,mb-tran dry susp,bot,co-trimoxazole
93,2015-09-01 00:00:00,508,1,bot,Amoxi TO Dry Sus,bot,Amoxicillin
93,2015-09-01 00:00:00,548,2,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
93,2015-09-01 00:00:00,685,2,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
93,2015-09-01 00:00:00,271,2,stp,Mirax M,10 tab * stp,Domperidone
93,2015-09-01 00:00:00,60,2,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
93,2015-09-01 00:00:00,597,2,pack,Neobun ,10 pcs * 25 pack * box,Plaster
93,2015-09-01 00:00:00,22,2,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
93,2015-09-01 00:00:00,549,2,sac,Mybacin Pack,70 sac * pack,Lozenges
93,2015-09-01 00:00:00,178,2,stp,Sompraz 40,10 tab * 3 stp * box,Esomeprazole
93,2015-09-01 00:00:00,688,2,stp,Strocain,10 tab * stp,Strocain
93,2015-09-01 00:00:00,443,1,sac,????? ???????,12 sac * pack,Myanmar Cold Medicine
93,2015-09-01 00:00:00,471,2,sac,????? ???????,10 sac * pack,Myanmar Cough Medicine
93,2015-09-01 00:00:00,514,1,bot,V.Rohto,bot,Eye Drop
93,2015-09-01 00:00:00,51,1,stp,Zeptol 200,10 tab * 10 stp * box,Carbamazapine
93,2015-09-01 00:00:00,117,1,stp,Ocium,10 tab * 3 stp * box,Calcium with Vitamin D3
93,2015-09-01 00:00:00,252,1,stp,Noxa 20,10 cap * 12 stp * box,Piroxicam
93,2015-09-01 00:00:00,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
93,2015-09-01 00:00:00,217,1,stp,Mixagrip,4 tab * 25 stp * box,Paracetamol
93,2015-09-01 00:00:00,148,5,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
93,2015-09-01 00:00:00,124,3,stp,Atorvastatin We Care,10 tab * 10 stp * box,Atorvastatin 10mg
93,2015-09-01 00:00:00,154,2,stp,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
93,2015-09-01 00:00:00,25,5,stp,ccb 5,10 tab * 5 stp * box,Amlodipine
93,2015-09-01 00:00:00,161,10,tab,Aminophylline bpi,100 tab * bot,Aminophylline
93,2015-09-01 00:00:00,169,3,tab,Paracetamol Ygn,100 tab * bot,Paracetamol
93,2015-09-01 00:00:00,277,1,stp,Imotil,10 cap * 20 stp * box,Loperamide
93,2015-09-01 00:00:00,277,6,cap,Imotil,10 cap * 20 stp * box,Loperamide
93,2015-09-01 00:00:00,108,2,stp,Coralan 5,14 tab * 4 stp * box,Ivabradine
93,2015-09-01 00:00:00,689,3,stp,Cardenol 40,10 tab * stp,propranolol
93,2015-09-01 00:00:00,218,1,stp,Fluza 4's,4 tab * 25 stp * box,Paracetamol
93,2015-09-01 00:00:00,655,2,pcs,Wound Plast,100 pcs * box,Plaster
93,2015-09-01 00:00:00,101,2,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
93,2015-09-01 00:00:00,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
93,2015-09-01 00:00:00,84,2,stp,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
93,2015-09-01 00:00:00,210,2,stp,Solmux Cap,4 cap * 25 stp * box,Carbocisteine 500 mg
93,2015-09-01 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
93,2015-09-01 00:00:00,259,1,stp,Paracap,10 tab * 10 stp * box,Paracetamol
93,2015-09-01 00:00:00,99,1,stp,Losar 50,10 tab * 10 stp * box,Losartan Potassium
93,2015-09-01 00:00:00,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
93,2015-09-01 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
93,2015-09-01 00:00:00,328,10,pcs,Butterfly Needle Hanako ????,100 pcs * box,Butterfly Needle
93,2015-09-01 00:00:00,232,2,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
93,2015-09-01 00:00:00,218,1,stp,Fluza 4's,4 tab * 25 stp * box,Paracetamol
93,2015-09-01 00:00:00,217,1,stp,Mixagrip,4 tab * 25 stp * box,Paracetamol
93,2015-09-01 00:00:00,266,1,stp,Stugeron,10 tab * 25 stp * box,Cinnarizine
93,2015-09-01 00:00:00,380,1,sac,???????????? ????????????????? ???????,6 sac * pack,Myanmar Cough Medicine
93,2015-09-01 00:00:00,447,1,sac,???????? ????,12 sac * pack,Myanmar anti-Inflammatory
93,2015-09-01 00:00:00,555,1,stp,Ferofort,10 cap * 10 stp * box,Multivitamins and Minerals
93,2015-09-01 00:00:00,122,1,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
93,2015-09-01 00:00:00,642,10,cap,Vit E 100's,100 cap * bot,Vitamin E
93,2015-09-01 00:00:00,582,1,Strip,Besure Strip,50 Strip * box,Strip
93,2015-09-01 00:00:00,96,1,stp,Perigard 2,10 tab * stp,perindopril
93,2015-09-01 00:00:00,155,2,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
93,2015-09-01 00:00:00,57,10,tab,Enervon-C 100's,100 tab * bot,B complex with C
93,2015-09-01 00:00:00,421,1,bot,??????? ????????,6 bot * 2 pack * dz,Myanmar Balm
93,2015-09-01 00:00:00,109,1,stp,Vastarel Mr,30 tab * 2 stp * box,Trimetazidine Hydrochloride
93,2015-09-01 00:00:00,631,1,bot,bCoversyl 5,30 tab * bot,perindopril
93,2015-09-01 00:00:00,126,2,stp,Aztor 10,10 tab * 5 stp * box,Atorvastatin
93,2015-09-01 00:00:00,585,2,Tin,Dragon And Tiger Balm,20 Tin * box,Balm
93,2015-09-01 00:00:00,624,1,stp,Bisolvin China inj,10 amp * stp,Bromhexine
93,2015-09-01 00:00:00,326,3,pcs,3 cc (JY) Syringe,120 pcs * box,Syringe
93,2015-09-01 00:00:00,99,1,stp,Losar 50,10 tab * 10 stp * box,Losartan Potassium
93,2015-09-01 00:00:00,97,1,stp,Enapril 10,10 tab * 10 stp * box,Enalapril 
93,2015-09-01 00:00:00,348,10,cap,Mega 3 300's,300 cap * bot,Omega 3 Fish Oil
93,2015-09-01 00:00:00,476,1,tube,Voltex Kool,12 tube * pack,cream
93,2015-09-01 00:00:00,482,1,bot,Dalacin T Sol,bot,Clindamycin
93,2015-09-01 00:00:00,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
93,2015-09-01 00:00:00,309,2,stp,Kremil S pink,4 tab * 25 stp * box,Aluminium Hydroxide and Simethicone
93,2015-09-01 00:00:00,380,1,sac,???????????? ????????????????? ???????,6 sac * pack,Myanmar Cough Medicine
93,2015-09-01 00:00:00,443,1,sac,????? ???????,12 sac * pack,Myanmar Cold Medicine
93,2015-09-01 00:00:00,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
93,2015-09-01 00:00:00,236,1,stp,Brumox 500,10 cap * 10 stp * box,Amoxicillin
93,2015-09-01 00:00:00,308,1,stp,Kremil S,20 tab * 5 stp * box,Aluminium Hydroxide
93,2015-09-01 00:00:00,261,2,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
93,2015-09-01 00:00:00,23,1,stp,Amlosun 10,10 tab * 10 stp * box,Amlodipine
93,2015-09-01 00:00:00,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
93,2015-09-01 00:00:00,57,15,tab,Enervon-C 100's,100 tab * bot,B complex with C
93,2015-09-01 00:00:00,170,10,tab,Ribovit,100 tab * bot,Riboflavin
93,2015-09-01 00:00:00,162,12,tab,Cevit Pol,100 tab * bot,ascorbic acid
93,2015-09-01 00:00:00,148,2,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
93,2015-09-01 00:00:00,148,2,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
93,2015-09-01 00:00:00,139,1,stp,Diamicron mr 30,30 tab * 2 stp * box,Gliclazide
93,2015-09-01 00:00:00,533,2,stp,Aldactone Red 15's,15 tab * stp,Spironolactone
93,2015-09-01 00:00:00,473,1,tube,Fungiderm,12 tube * box,Clotrimoxazole
93,2015-09-01 00:00:00,517,2,tab,Fugacar,tab,Mebendazole
93,2015-09-01 00:00:00,205,1,stp,Sofkof,10 cap * 10 stp * box,Cough tablet with Chlopheniramine 
93,2015-09-01 00:00:00,376,1,pack,Tiger Balm Plaster Warm 10cm x 14cm,3 sheet * 12 pack * box,Plaster
94,2015-09-01 00:00:00,625,2,amp,Nootropil 3gm inj,4 amp * stp,Piracetam
94,2015-09-01 00:00:00,608,2,amp,Alinamin F inj ????,10 amp * box,B Complex
94,2015-09-01 00:00:00,606,2,Vial,Dexacort inj,24 Vial * box,Dexamethasone
96,2015-09-01 00:00:00,179,1,stp,Panzo D,10 cap * 10 stp * box,Pantoprazole and Domperidone
96,2015-09-01 00:00:00,485,1,stp,Amor,2 tab * stp,levonorgestrel
97,2015-09-01 00:00:00,240,1,stp,Para-Denk 500,10 tab * 2 stp * box,Paracetamol
95,2015-09-01 00:00:00,185,1,stp,Enzyplex,4 tab * 25 stp * box,Digestive Enzyme
98,2015-10-01 00:00:00,364,5,tab,Move Free,170 tab * bot,Glucosamine
98,2015-10-01 00:00:00,57,6,tab,Enervon-C 100's,100 tab * bot,B complex with C
98,2015-10-01 00:00:00,655,2,pcs,Wound Plast,100 pcs * box,Plaster
112,2015-10-01 00:00:00,83,1,stp,Amaten 50,10 tab * 10 stp * box,Atenolol 
